id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1566505,Charming flat in trendy Islington,5307238,Miriam,,Islington,51.54547849354448,-0.10992437697373955,Entire home/apt,100,4,2,2014-08-09,0.1,1,202
2812764,"Family Home In Highbury, Islington",3757394,Greg And Annie,,Islington,51.554686634823256,-0.09383151876695944,Private room,55,1,6,2015-02-27,0.6,1,303
5782862,"Lovely double bedroom, Tufnell Park",3523750,Amber,,Islington,51.55582847405489,-0.13572969064586177,Private room,70,1,0,,,1,346
1580982,"Bright room, ensuite , Zone2 London",8381397,Christina,,Lambeth,51.445964963772596,-0.1226393741659468,Private room,60,3,16,2014-07-05,0.8,2,300
588305,"RoofTerrace dble rm,StratfordCentre",1954418,Kathryn,,Newham,51.54228942010112,0.009300289166937252,Private room,49,1,1,2014-11-20,0.2,2,365
364175,Trendy Flat in Angel ,1839949,Jason,,Islington,51.53160075997025,-0.09840488774376682,Entire home/apt,110,7,2,2015-02-28,0.5,1,27
5384085,Lovely Central Victorian House ,10917108,Matteo,,Islington,51.55640058072338,-0.10105738925758628,Entire home/apt,130,3,0,,,2,145
4841008,Cozy double room for the holidays!,24913282,Brianna,,Lewisham,51.4743379944276,-0.044941385135116696,Private room,30,4,1,2014-12-22,0.3,1,85
4361188,Double Ensuite-Close to Kings Cross,7117894,Kati,,Islington,51.546853295060416,-0.11561060877223389,Private room,50,1,4,2015-01-06,0.8,2,353
1449508,Peaceful 2bed flat near Kings Cross,7778203,Anneli & Josh,,Islington,51.548639217111635,-0.1276212068440836,Entire home/apt,110,4,4,2014-08-31,0.2,2,11
4790208,Luxury Apartment Angel London Zone1,7715554,Dane,,Islington,51.54212984886735,-0.10265079737842306,Entire home/apt,120,1,0,,,1,91
1274419,Converted Warehouse with Terrace,2964724,Romilly,,Islington,51.572176518535535,-0.1165422232798502,Entire home/apt,120,5,3,2014-12-30,0.4,1,111
5371713,Light airy room in Victorian flat,26728182,Izzy,,Islington,51.555579307385344,-0.11060348702952613,Private room,50,1,1,2015-03-22,1,1,157
5536070,Tastefully Decorated Flat in London,7494478,Bk,,Islington,51.54613395774191,-0.11817898298651631,Entire home/apt,150,3,0,,,1,334
4005373,Cosy room in Archway (Zone 2),124437,Roman,,Islington,51.57049275144476,-0.12519402485548797,Private room,30,2,2,2015-03-21,0.9,2,154
5845439,Bright apartment with the lake view,24930184,Andreea,,Islington,51.529725624641195,-0.09788366998761598,Entire home/apt,139,1,0,,,7,365
5059250,Converted Warehouse in Islington,12766537,Dann,,Islington,51.52853180829624,-0.1030302617014331,Entire home/apt,90,1,1,2015-02-15,0.6,1,57
5420971,Lovely 1 bed room flat in Islington,27422734,Camilla,,Islington,51.54684718617144,-0.08633576778244963,Entire home/apt,80,5,0,,,1,19
4839962,Beautiful Central London 1 Bed Flat,15986183,Thomas,,Islington,51.54658539571041,-0.1007233574625423,Entire home/apt,70,3,0,,,1,86
2442040,Large Ensuite Double Bedroom/Angel,6435633,Zeynep Nil,,Islington,51.539924313411,-0.09590741240108312,Private room,60,1,1,2014-05-24,0.1,2,308
441525,Bright London Flat Close to Centre ,2194105,Cihan,,Islington,51.537598043023266,-0.09929002255695919,Entire home/apt,115,1,25,2015-01-05,0.8,1,302
2378901,A berth on Narrowboat Dolly ,1752300,Gregory,,Islington,51.53335559693939,-0.12212293865098243,Shared room,104,1,1,2014-07-14,0.1,1,365
5564109,Beautiful Bright Bedroom London,28848598,Jessica,,Islington,51.545403743807704,-0.09899673350372386,Private room,50,1,1,2015-04-04,1,1,363
4360752,Ultra Convenient Penthouse Duplex,477179,Anton,,Islington,51.56455817703224,-0.105741770424934,Private room,71,1,2,2015-02-02,0.5,1,134
2805914, Double room in B&B,2173932,Sinead,,Islington,51.56616332287593,-0.13490788942124504,Private room,50,2,6,2015-02-09,0.7,4,349
4012177,KINGS CROSS LARGE SUNNY DOUBLE,20258777,Arabella,,Islington,51.54576931176623,-0.11766911599455686,Private room,69,1,29,2015-03-29,4.2,2,299
3762491,Large double room in lovely house,19270590,Tobias,,Islington,51.56954646525766,-0.13124636566728418,Private room,30,1,2,2015-01-03,0.3,2,309
644095,"""Tina"" apt., Sup., 3B, free wifi",922398,Petra,,Camden,51.53426226019334,-0.13108815772698826,Entire home/apt,410,2,10,2015-03-23,0.3,106,41
4626136,Beautiful flat in Zone 2 North ,26648,Cary,,Islington,51.56234508942014,-0.1304392629923747,Entire home/apt,130,1,2,2015-02-23,0.6,1,111
4797968,Beautiful apartment in Clerkenwell,21358928,Hannah,,Islington,51.524970246917675,-0.10179576015358546,Entire home/apt,140,2,0,,,1,91
4975556,Large quirky room in Finsbury Park,25647436,Kyanisha,,Islington,51.56332453062637,-0.1053114941149645,Private room,60,1,0,,,1,365
5832774,Amazing flat with a river view!,24930184,Andreea,,Islington,51.531585105766275,-0.09721385918807929,Entire home/apt,139,2,0,,,7,363
4600834,Modern 2 bed apartment Hornsey rd.,23845383,Joe,,Islington,51.55426175930956,-0.11002936199520685,Entire home/apt,130,1,0,,,1,115
3393884, large quiet double room,2576410,Margot,,Islington,51.55368662416827,-0.12205113068614348,Private room,45,1,20,2015-03-30,2.7,1,305
4029890,King's Cross canalside apartment,15365868,Aaron,,Islington,51.53458801773726,-0.11838487565113365,Entire home/apt,96,1,11,2014-11-27,1.6,1,312
4031459,Stylish 2 bdrm with amazing views,4876173,Keith,,Islington,51.5237225120246,-0.09098870307973805,Entire home/apt,130,4,1,2014-11-18,0.2,2,232
2097355,"1 BED FLAT, EXCELLENT TRANSPORT",5864341,Oliver,,Islington,51.56371271710377,-0.10284191630473496,Entire home/apt,67,1,0,,,1,249
665879,Zone 2 - STUDIO apt. for two - NCb,2432858,Joe,,Islington,51.557479043274256,-0.09052379845368713,Entire home/apt,50,1,37,2015-03-10,1.3,4,328
5576646,Room in a cool share house!,11554964,Gino,,Islington,51.54661494386945,-0.11591166661038048,Private room,40,1,0,,,1,365
3714851,Dbl Room in 4Bed Student Flat 1 mo ,18961914,Ilyas,,Islington,51.55537946871009,-0.12304394536551179,Private room,30,7,0,,,1,227
1278538,Lovely Garden Flat in Islington,3723627,Jon & Anna,,Islington,51.56052256979625,-0.11963378997039599,Entire home/apt,105,2,10,2015-02-22,0.5,2,251
4196137,Sunny Double Room in Central London,21768675,Bronia,,Islington,51.52451497493654,-0.09667419956069404,Private room,40,1,2,2015-01-06,0.6,1,65
4873908,"North London Loft, Zone 2",25073513,Rebecca,,Islington,51.57040405407115,-0.11690436252169328,Private room,60,1,0,,,1,365
2949481,SPACIOUS FAMILY HOUSE WITH GARDEN ,14228778,Diana,,Islington,51.56756787794845,-0.12111081605435202,Entire home/apt,160,3,11,2015-02-05,1.3,1,193
4676590,2 Bed - 2 min. to Finsbury Park!,24187899,Jacob,,Islington,51.565167936073514,-0.1078098591772494,Entire home/apt,60,3,1,2014-12-24,0.3,2,106
1411610,City Comfort & charming apartment,995624,Mark,,Islington,51.52515179739464,-0.09947495883852661,Entire home/apt,140,1,14,2015-03-09,0.7,7,294
2358005,Stylish apartment in Central London,12042547,Joe,,Islington,51.52474087046725,-0.1011021331724376,Entire home/apt,130,2,1,2014-03-02,0.1,1,311
1642171,Bright & Spacious in Central London,8718396,James,,Islington,51.52863482887933,-0.10854711667152453,Private room,65,1,43,2015-03-23,2.3,2,337
3801147,"1 bedroom flat in King's Cross, N1",19526100,Robin,,Islington,51.5342859307824,-0.1211213267815315,Entire home/apt,119,1,1,2014-09-16,0.1,1,214
3781511,Cute one bedroom flat in Zone 2,1965006,Sarah,,Islington,51.56530041898907,-0.1279431304851296,Entire home/apt,82,1,2,2014-12-29,0.3,1,128
1713053,A calm corner in a buzzing city,2330708,Louise,,Haringey,51.58640135432171,-0.14070826046120946,Private room,50,2,38,2015-03-19,2.2,1,308
3166806,Cute Duplex on Central Quiet Square,1004691,So,,Islington,51.52929027451187,-0.10795667513988244,Entire home/apt,100,2,9,2015-01-05,0.9,1,155
887742,"""Adam"" apartment - 2B, free wifi",922398,Petra,,Islington,51.54297915903253,-0.11776787351974048,Entire home/apt,350,2,0,,,106,0
4840183,Modern flat in great area,14088175,Anna,,Islington,51.52725434861347,-0.10237556880565155,Entire home/apt,100,1,1,2015-03-01,0.8,1,116
4159191,Double bedroom in West Hampstead,21487266,Nicola,,Camden,51.54549681953113,-0.18925431541916088,Private room,100,1,0,,,2,365
5638444,Beautiful 1 bed apt - Islington,15707204,Andrea,,Islington,51.55411990503927,-0.10860543330163296,Entire home/apt,90,2,0,,,1,18
4088512,Huge Luxury Barbican flat (parking),6065562,Your Host,,Islington,51.52602192313913,-0.10086869830189538,Entire home/apt,140,1,16,2015-04-01,2.7,3,228
4119246,Lovely and stylish flat ,101037,Aurelie,,Islington,51.55267783783798,-0.08803889410240896,Entire home/apt,89,3,3,2015-01-04,0.5,35,100
1309438,lovely kingsize room in Islington,7117894,Kati,,Islington,51.54834941187698,-0.11362000122611318,Private room,45,1,20,2015-03-12,0.9,2,345
2789578,Beautiful Flat in a Great Area,7899491,Maria,,Islington,51.53207654117684,-0.09872654067131437,Private room,65,2,0,,,1,363
5809880,Bedroom in Luxurious Apartment,25632819,Kim,,Islington,51.55455902530222,-0.10880728367357761,Private room,79,1,0,,,1,261
4546709,Fabulous loft style apartment,23573688,Ashwin,,Islington,51.531266502094,-0.12238123565999663,Private room,85,2,21,2015-04-06,5.0,1,239
4181031,Sunny warehouse in East London,221288,Dina,,Hackney,51.53809387282575,-0.05547546023223384,Entire home/apt,175,3,2,2015-03-02,0.7,1,164
5377640,Double room with en suite bathroom,27878685,Hattie,,Hackney,51.53432355856337,-0.06337507850518499,Private room,65,1,3,2015-04-05,3,1,362
4614639,Private room in Artists' loft,937420,Lucy,,Hackney,51.53522860503352,-0.06059830919244294,Private room,50,7,0,,,1,114
1550441,Apartment in Old St - London Zone 1,2430961,Clara,,Hackney,51.53329049810942,-0.08187377167237865,Entire home/apt,89,2,11,2015-03-09,0.6,1,361
5744928,"Large luxury flat, zone 2 London",10985822,Kristian,,Hackney,51.54848088827135,-0.03845776331037178,Entire home/apt,60,1,0,,,1,0
2073419,Amazing view from Single Room,488051,Aaliya,,Lambeth,51.50046402265549,-0.11720480922152418,Private room,70,1,0,,,1,365
3839509,penthouse roof terrace n shoreditch,7934697,Tom,,Hackney,51.53609608344051,-0.07819420400297744,Entire home/apt,130,2,0,,,2,92
5521641,Bright stylish 2 bd top floor flat,28634674,Chloé,,Hackney,51.55439341035352,-0.053155103927104784,Entire home/apt,120,3,0,,,1,16
1821766,Charming Victorian Family Home,8623971,Pinny,,Hackney,51.55729237673334,-0.05094469615024547,Entire home/apt,195,3,4,2015-01-03,0.3,2,345
1699051,Lovely room in Central London (N1),8972003,Luca & Alexia,,Hackney,51.53009256590202,-0.0869554669306299,Private room,55,2,46,2015-03-08,2.5,2,307
4232853,cosy share flat in sofa bad,4043233,Albert,,Hackney,51.537721296550416,-0.0777830231439355,Shared room,30,1,0,,,3,365
3163160,En Suite in Shoreditch - SHARD view,13091250,Alessandro,,Hackney,51.533788372162554,-0.09060487122808764,Private room,50,1,5,2015-03-31,0.6,1,365
388721,Lovely family house. Up to 6 guests,1944988,Lena,,Hackney,51.5605398651022,-0.07685674148162813,Entire home/apt,150,3,3,2014-08-24,0.2,1,172
5350927,Cosy Flat with Garden,27733436,Kate,,Hackney,51.56567234268175,-0.053563919543819,Entire home/apt,40,1,0,,,1,38
441890,Huge room in big Victorian house,2195695,Paul And Josie,,Hackney,51.53868505947886,-0.04831977091460059,Private room,55,2,73,2015-03-01,2.1,4,354
1621307,Pretty room with garden view,8623971,Pinny,,Hackney,51.55708442808255,-0.05061922424410248,Private room,55,1,6,2014-12-08,0.3,2,365
5616116,Very cosy flat with a garden,9121862,Erwan,,Hackney,51.55006295711737,-0.06434901503321436,Entire home/apt,100,7,0,,,1,13
2983817,Big and spacious flat in Dalston   ,15127504,Madeleine,,Hackney,51.55047982512247,-0.0618580038986546,Entire home/apt,93,2,5,2015-03-17,0.5,1,349
3607379,Comfortable double room in Clapton,18179459,Grainne,,Hackney,51.5591031791797,-0.05291603811240198,Private room,35,1,0,,,1,197
4166668,BRIGHT | QUIET | SPACIOUS | STUDIO,21625689,Stephan,,Hackney,51.52830390865736,-0.07674194055631288,Entire home/apt,80,5,7,2015-02-22,1.2,1,194
599344, Mezzanine/double Room Hackney Down,1502158,Gabriela & Francisco,,Hackney,51.56099592405875,-0.07078238385757915,Private room,45,1,10,2014-10-13,0.4,1,361
3588226,"London Fields bright, spacious flat",2602961,Eleanor,,Hackney,51.54146538322883,-0.0625180132287899,Entire home/apt,115,2,4,2015-01-03,1.0,1,96
4208977,2 Bed Spacious Edwardian Flat,6219842,Melissa,,Hackney,51.57506277305364,-0.08172188691951561,Entire home/apt,70,3,1,2015-02-03,0.5,1,1
996535,Nice room in trendy Shoreditch loft,3318280,Rafael,,Hackney,51.52685919428882,-0.07840500273642223,Private room,79,3,8,2015-03-26,0.4,2,365
5777211,Charming Split Level Victorian Flat,4258370,Venetia,,Hackney,51.57496031050197,-0.06502229919127529,Entire home/apt,80,2,0,,,1,21
3895364,"Modern Private Double Room, Hoxton",16917745,Christie,,Hackney,51.53041512055372,-0.08464326923220758,Private room,50,3,6,2014-10-22,0.8,1,218
975797,Feel at home in East London,1380696,Natasha,,Hackney,51.5383813405855,-0.0830037176496874,Private room,40,5,20,2015-03-29,0.8,1,306
480832,Airy converted warehouse Haggerston,2380768,Zed,,Hackney,51.538947157143454,-0.07717917035023178,Entire home/apt,90,10,5,2015-01-03,0.2,1,60
4400311,Central One Bed Room In Shoreditch,10082864,Sam,,Hackney,51.53058820751251,-0.08404369204068635,Private room,65,1,19,2015-03-29,3.9,1,339
781203,"Cosy Room, stunning view, Hackney ",4120326,Olwenn,,Hackney,51.5701111857905,-0.0918503772899622,Private room,28,1,139,2015-04-05,5.0,1,272
3154702,Private room river side,4069313,Rahel,,Hackney,51.548019960111844,-0.027601193104681645,Private room,40,2,20,2015-04-01,2.2,1,362
359974,Charming 2-bed Shoreditch Apartment,1741058,Frankie,,Hackney,51.52794696685313,-0.08271699391380884,Entire home/apt,128,4,17,2015-04-06,0.5,1,283
3692377,Zen House in Hackney,3468105,Sarah,,Hackney,51.54675571429095,-0.03455906574805363,Private room,30,2,3,2014-09-28,0.4,1,231
5240830,Ground Floor flat Dalston London ,24391261,James,,Hackney,51.55225261818086,-0.07090501645406849,Entire home/apt,70,5,0,,,1,95
312299,Room in Amazing Loft Conversion,1605637,Mark,,Hackney,51.552608857164415,-0.044705974189488205,Private room,40,2,4,2014-06-04,0.1,2,342
5587969,Amazing Apartment sleeps up to 6,28972812,Cherie,,Hackney,51.54802667115799,-0.04873891091845553,Entire home/apt,149,2,0,,,1,295
5546652,Huge Room/Cool Space/London Fields,23218342,John,,Hackney,51.54010291076861,-0.05415528912151432,Private room,70,1,0,,,1,365
1182685,Amazing city views from cool flat,6469701,Yvonne,,Hackney,51.538880986294345,-0.06378907507410464,Private room,103,1,0,,,1,365
340018,Great 2 bed flat in central Hackney,1725661,Alex,,Hackney,51.545094143454435,-0.05373769737532069,Entire home/apt,60,1,0,,,1,93
4090789,STUNNING BOUTIQUE VICTORIAN FLAT,14230715,Sobia,,Hackney,51.54776192537637,-0.035747047259575705,Entire home/apt,85,2,2,2015-01-02,0.5,1,354
5472860,"Another bright room, great location",8989166,David,,Hackney,51.533469068305685,-0.07123323283049801,Private room,49,1,0,,,2,289
3779196,Double bed in big room. old street!,3168291,Alessandra,,Hackney,51.52747322426725,-0.08603266604190211,Private room,60,1,0,,,1,220
2216702,Gorgeous 1 bed flat in Clapton,2142959,Toby,,Hackney,51.56069153100409,-0.05527344535388446,Entire home/apt,72,1,16,2015-03-22,1.2,1,96
3072890,"Bright, airy central Hackney flat",1372753,Silvio & Pippa,,Hackney,51.54162376023302,-0.04963721679272373,Entire home/apt,110,2,8,2015-01-03,0.8,2,311
3823755,Furnished Double Room in Stokey!,7391660,Naomi,,Hackney,51.55942238332899,-0.08705953616967636,Private room,27,1,0,,,2,216
5317902,cool flat: close to metro,11263398,Jamie,,Hackney,51.545346345430836,-0.058669587183327224,Entire home/apt,200,1,0,,,4,365
5772843,Lovely Ensuite Canalside  Dbl Room ,24635014,Kevin,,Hackney,51.535287106810564,-0.07061675159865094,Private room,68,2,0,,,1,365
3799033,2 bedroom apartment in Shoreditch,1425784,Cecile,,Hackney,51.53049420143348,-0.08476694930571922,Entire home/apt,215,2,6,2015-02-13,0.9,29,363
1009460,Big room in modern Shoreditch flat,5527914,Sami,,Hackney,51.53054998035459,-0.07784014300264938,Private room,79,1,1,2013-09-17,0.1,1,226
3744893,2 bedroom apartment in Shoreditch,1425784,Cecile,,Hackney,51.530368835117706,-0.08353102455467033,Entire home/apt,215,3,0,,,29,365
5738001,Cosy 1 bedroom flat in Dalston,14268342,Miranda,,Hackney,51.553801163287794,-0.06831149478841363,Entire home/apt,62,3,0,,,1,343
3254723,1 Double bedroom in spacious loft ,16460609,Ana,,Hackney,51.52930069536319,-0.07643724203274271,Private room,68,1,2,2014-09-28,0.2,1,365
2354240,Bright apt. on vibrant market road,1731629,Ria,,Hackney,51.55500967786611,-0.04593107504536727,Entire home/apt,69,1,1,2015-03-08,1,1,0
5765076,Bright spacious loft East London E9,29910573,Bianca,,Hackney,51.544377667384246,-0.043608711670600674,Entire home/apt,120,3,0,,,1,365
3744779,1 bedroom apartment in Shoreditch,1425784,Cecile,,Hackney,51.52875619450568,-0.08510628187340512,Entire home/apt,180,3,1,2014-10-13,0.2,29,365
390750,Double room in light airy flat,1954407,Eileen,,Hackney,51.535361507826856,-0.07706488208091439,Private room,53,2,113,2015-03-29,3.1,1,273
4588177,Amazing Flat @ Dalston Square!,5860576,Henrique,,Hackney,51.546869996003764,-0.07378544259509512,Entire home/apt,100,5,3,2015-01-06,0.8,2,120
5515241,Double bedroom in Stoke Newington,27410810,Billie,,Hackney,51.55688324383295,-0.0776689148885491,Private room,18,1,1,2015-03-21,1,1,9
607129,Spacious 2 bed with massive terrace,3008010,Anders,,Hackney,51.53734449718955,-0.07571129939543608,Entire home/apt,155,3,18,2015-02-23,0.9,1,331
5120685,Cosy room in our home,25935419,Jj,,Hackney,51.567302160955514,-0.0941043007503456,Private room,55,1,0,,,1,363
2174941,Fantastic 3 bed Shoreditch House,10564492,Kie,,Hackney,51.52949415340932,-0.08501661345128883,Entire home/apt,300,3,2,2014-08-05,0.2,17,362
3768557,Double-Room in Dalston,19309785,James,,Hackney,51.550292991107966,-0.06420373138964443,Private room,49,1,1,2014-08-10,0.1,1,365
5912893,Magic apartment in Central London.,29710093,Anna,,Hackney,51.53229746061333,-0.08854094234533791,Entire home/apt,135,1,0,,,2,365
513366,Huge room in trendy London Fields,2528770,Yasmina,,Hackney,51.54487136813795,-0.05852126032038371,Private room,50,2,5,2014-02-19,0.2,1,214
3922829,Central and Spacious 2 Bed Flat ,20320884,Tamsin,,Hackney,51.538775026886356,-0.08267071574297116,Private room,40,2,4,2014-10-11,0.6,1,204
4374253,King size bed. En-suite. Balcony. ,5180884,Sakshini,,Greenwich,51.48400252784584,0.002938046034467428,Private room,80,2,0,,,5,0
5236533,Top floor flat with stunning view ,3461106,Alistair,,Hackney,51.541062622343794,-0.05939031395224868,Entire home/apt,74,2,0,,,1,164
4660853,Splitlevel renovated Victorian flat,3471695,Marcus,,Hackney,51.55695335452593,-0.052968893294391174,Entire home/apt,75,1,4,2015-03-17,1.1,1,287
